Ramo,NoLAG,AñoMes,AñoSusc,Fecha Inicio,Fecha Fin,Llave,Prima Dev,LAG,Ind Sin SONR Media,Ind Sin SONR 99.5%,Factor_Ret,BEL_RIESGO,IRR,Desviacion,MR,mes
40,4,202611,2023,202211,202311,202611-40,0.0,0.1053734029999999,0.5656,2.2774,0.66622296,0.0,0.0,0.0,0.0,202611
40,3,202611,2024,202311,202411,202611-40,0.0,0.347779148,0.5656,2.2774,0.66622296,0.0,0.0,0.0,0.0,202611
40,2,202611,2025,202411,202511,202611-40,0.0,0.692058881,0.5656,2.2774,0.66622296,0.0,0.0,0.0,0.0,202611
40,1,202611,2026,202511,202611,202611-40,0.0,0.933050396,0.5656,2.2774,0.66622296,0.0,0.0,0.0,0.0,202611
50,10,202611,2017,201611,201711,202611-50,0.0,0.0,0.934429533,2.122714093,0.858942649,0.0,0.0,0.0,0.0,202611
50,9,202611,2018,201711,201811,202611-50,0.0,0.00350278,0.934429533,2.122714093,0.858942649,0.0,0.0,0.0,0.0,202611
50,8,202611,2019,201811,201911,202611-50,0.0,0.01350278,0.934429533,2.122714093,0.858942649,0.0,0.0,0.0,0.0,202611
50,7,202611,2020,201911,202011,202611-50,0.0,0.0235027799999999,0.934429533,2.122714093,0.858942649,0.0,0.0,0.0,0.0,202611
50,6,202611,2021,202011,202111,202611-50,0.0,0.0735027799999999,0.934429533,2.122714093,0.858942649,0.0,0.0,0.0,0.0,202611
50,5,202611,2022,202111,202211,202611-50,0.0,0.109669981,0.934429533,2.122714093,0.858942649,0.0,0.0,0.0,0.0,202611
50,4,202611,2023,202211,202311,202611-50,0.0,0.1774602269999999,0.934429533,2.122714093,0.858942649,0.0,0.0,0.0,0.0,202611
50,3,202611,2024,202311,202411,202611-50,0.0,0.370619582,0.934429533,2.122714093,0.858942649,0.0,0.0,0.0,0.0,202611
50,2,202611,2025,202411,202511,202611-50,0.0,0.598234886,0.934429533,2.122714093,0.858942649,0.0,0.0,0.0,0.0,202611
50,1,202611,2026,202511,202611,202611-50,0.0,0.925223961,0.934429533,2.122714093,0.858942649,0.0,0.0,0.0,0.0,202611
60,10,202611,2017,201611,201711,202611-60,0.0,0.0,0.490276298,0.816097456,0.766252133,0.0,0.0,0.0,0.0,202611
60,9,202611,2018,201711,201811,202611-60,0.0,0.0,0.490276298,0.816097456,0.766252133,0.0,0.0,0.0,0.0,202611
60,8,202611,2019,201811,201911,202611-60,0.0,0.0,0.490276298,0.816097456,0.766252133,0.0,0.0,0.0,0.0,202611
60,7,202611,2020,201911,202011,202611-60,0.0,0.0084924419999999,0.490276298,0.816097456,0.766252133,0.0,0.0,0.0,0.0,202611
60,6,202611,2021,202011,202111,202611-60,0.0,0.007467815,0.490276298,0.816097456,0.766252133,0.0,0.0,0.0,0.0,202611
60,5,202611,2022,202111,202211,202611-60,0.0,0.0250191829999999,0.490276298,0.816097456,0.766252133,0.0,0.0,0.0,0.0,202611
60,4,202611,2023,202211,202311,202611-60,0.0,0.0773208549999999,0.490276298,0.816097456,0.766252133,0.0,0.0,0.0,0.0,202611
60,3,202611,2024,202311,202411,202611-60,0.0,0.244696211,0.490276298,0.816097456,0.766252133,0.0,0.0,0.0,0.0,202611
60,2,202611,2025,202411,202511,202611-60,0.0,0.5988363830000001,0.490276298,0.816097456,0.766252133,0.0,0.0,0.0,0.0,202611
60,1,202611,2026,202511,202611,202611-60,0.0,0.90684804,0.490276298,0.816097456,0.766252133,0.0,0.0,0.0,0.0,202611
80,10,202611,2017,201611,201711,202611-80,0.0,0.0,1.403896452,3.060838286,0.916708906,0.0,0.0,0.0,0.0,202611
80,9,202611,2018,201711,201811,202611-80,0.0,0.0,1.403896452,3.060838286,0.916708906,0.0,0.0,0.0,0.0,202611
80,8,202611,2019,201811,201911,202611-80,0.0,6.080000000130426e-07,1.403896452,3.060838286,0.916708906,0.0,0.0,0.0,0.0,202611
80,7,202611,2020,201911,202011,202611-80,0.0,4.6770999999945495e-05,1.403896452,3.060838286,0.916708906,0.0,0.0,0.0,0.0,202611
80,6,202611,2021,202011,202111,202611-80,0.0,0.0009526909999999,1.403896452,3.060838286,0.916708906,0.0,0.0,0.0,0.0,202611
80,5,202611,2022,202111,202211,202611-80,0.0,0.0221801109999999,1.403896452,3.060838286,0.916708906,0.0,0.0,0.0,0.0,202611
80,4,202611,2023,202211,202311,202611-80,0.0,0.0565220779999999,1.403896452,3.060838286,0.916708906,0.0,0.0,0.0,0.0,202611
80,3,202611,2024,202311,202411,202611-80,0.0,0.1007946429999999,1.403896452,3.060838286,0.916708906,0.0,0.0,0.0,0.0,202611
80,2,202611,2025,202411,202511,202611-80,0.0,0.2674362249999999,1.403896452,3.060838286,0.916708906,0.0,0.0,0.0,0.0,202611
80,1,202611,2026,202511,202611,202611-80,0.0,0.921220498,1.403896452,3.060838286,0.916708906,0.0,0.0,0.0,0.0,202611
90,10,202611,2017,201611,201711,202611-90,0.0,0.0,0.815089852,1.439442115,0.882909806,0.0,0.0,0.0,0.0,202611
90,9,202611,2018,201711,201811,202611-90,0.0,-0.0063964999999999,0.815089852,1.439442115,0.882909806,-0.0,-0.0,-0.0,-0.0,202611
90,8,202611,2019,201811,201911,202611-90,0.0,-0.0005470489999999,0.815089852,1.439442115,0.882909806,-0.0,-0.0,-0.0,-0.0,202611
90,7,202611,2020,201911,202011,202611-90,0.0,0.004161599,0.815089852,1.439442115,0.882909806,0.0,0.0,0.0,0.0,202611
90,6,202611,2021,202011,202111,202611-90,0.0,0.068966225,0.815089852,1.439442115,0.882909806,0.0,0.0,0.0,0.0,202611
90,5,202611,2022,202111,202211,202611-90,0.0,0.087646702,0.815089852,1.439442115,0.882909806,0.0,0.0,0.0,0.0,202611
90,4,202611,2023,202211,202311,202611-90,0.0,0.108360251,0.815089852,1.439442115,0.882909806,0.0,0.0,0.0,0.0,202611
90,3,202611,2024,202311,202411,202611-90,0.0,0.190514493,0.815089852,1.439442115,0.882909806,0.0,0.0,0.0,0.0,202611
90,2,202611,2025,202411,202511,202611-90,0.0,0.491813754,0.815089852,1.439442115,0.882909806,0.0,0.0,0.0,0.0,202611
90,1,202611,2026,202511,202611,202611-90,0.0,0.90354149,0.815089852,1.439442115,0.882909806,0.0,0.0,0.0,0.0,202611
110,10,202611,2017,201611,201711,202611-110,0.0,0.0,0.643751525,1.598099265,0.834436992,0.0,0.0,0.0,0.0,202611
110,9,202611,2018,201711,201811,202611-110,0.0,0.0,0.643751525,1.598099265,0.834436992,0.0,0.0,0.0,0.0,202611
110,8,202611,2019,201811,201911,202611-110,0.0,0.0,0.643751525,1.598099265,0.834436992,0.0,0.0,0.0,0.0,202611
110,7,202611,2020,201911,202011,202611-110,0.0,0.002676906,0.643751525,1.598099265,0.834436992,0.0,0.0,0.0,0.0,202611
110,6,202611,2021,202011,202111,202611-110,0.0,0.016095747,0.643751525,1.598099265,0.834436992,0.0,0.0,0.0,0.0,202611
110,5,202611,2022,202111,202211,202611-110,0.0,0.020238194,0.643751525,1.598099265,0.834436992,0.0,0.0,0.0,0.0,202611
110,4,202611,2023,202211,202311,202611-110,0.0,0.0443902959999999,0.643751525,1.598099265,0.834436992,0.0,0.0,0.0,0.0,202611
110,3,202611,2024,202311,202411,202611-110,0.0,0.1980012399999999,0.643751525,1.598099265,0.834436992,0.0,0.0,0.0,0.0,202611
110,2,202611,2025,202411,202511,202611-110,0.0,0.627013211,0.643751525,1.598099265,0.834436992,0.0,0.0,0.0,0.0,202611
110,1,202611,2026,202511,202611,202611-110,0.0,0.936108412,0.643751525,1.598099265,0.834436992,0.0,0.0,0.0,0.0,202611
100,5,202611,2022,202111,202211,202611-100,0.0,0.0,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202611
100,4,202611,2023,202211,202311,202611-100,0.0,0.3648,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202611
100,3,202611,2024,202311,202411,202611-100,0.0,0.6938,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202611
100,2,202611,2025,202411,202511,202611-100,0.0,0.863,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202611
100,1,202611,2026,202511,202611,202611-100,0.0,0.9343,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202611
39,5,202611,2022,202111,202211,202611-39,0.0,0.0,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202611
39,4,202611,2023,202211,202311,202611-39,0.0,0.9718,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202611
39,3,202611,2024,202311,202411,202611-39,0.0,0.9982,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202611
39,2,202611,2025,202411,202511,202611-39,0.0,0.9998,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202611
39,1,202611,2026,202511,202611,202611-39,0.0,0.9998,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202611
10,10,202612,2017,201612,201712,202612-10,0.0,0.0,0.8538,1.28,0.955551279,0.0,0.0,0.0,0.0,202612
10,9,202612,2018,201712,201812,202612-10,0.0,0.0,0.8538,1.28,0.955551279,0.0,0.0,0.0,0.0,202612
10,8,202612,2019,201812,201912,202612-10,0.0,0.0,0.8538,1.28,0.955551279,0.0,0.0,0.0,0.0,202612
10,7,202612,2020,201912,202012,202612-10,0.0,0.0,0.8538,1.28,0.955551279,0.0,0.0,0.0,0.0,202612
10,6,202612,2021,202012,202112,202612-10,0.0,0.0,0.8538,1.28,0.955551279,0.0,0.0,0.0,0.0,202612
10,5,202612,2022,202112,202212,202612-10,0.0,0.0198,0.8538,1.28,0.955551279,0.0,0.0,0.0,0.0,202612
10,4,202612,2023,202212,202312,202612-10,0.0,0.0591,0.8538,1.28,0.955551279,0.0,0.0,0.0,0.0,202612
10,3,202612,2024,202312,202412,202612-10,0.0,0.1522,0.8538,1.28,0.955551279,0.0,0.0,0.0,0.0,202612
10,2,202612,2025,202412,202512,202612-10,0.0,0.3767,0.8538,1.28,0.955551279,0.0,0.0,0.0,0.0,202612
10,1,202612,2026,202512,202612,202612-10,0.0,0.9016,0.8538,1.28,0.955551279,0.0,0.0,0.0,0.0,202612
31,10,202612,2017,201612,201712,202612-31,0.0,0.0,1.0914,3.35,0.623312554,0.0,0.0,0.0,0.0,202612
31,9,202612,2018,201712,201812,202612-31,0.0,0.151,1.0914,3.35,0.623312554,0.0,0.0,0.0,0.0,202612
31,8,202612,2019,201812,201912,202612-31,0.0,0.1442999999999999,1.0914,3.35,0.623312554,0.0,0.0,0.0,0.0,202612
31,7,202612,2020,201912,202012,202612-31,0.0,0.1797999999999999,1.0914,3.35,0.623312554,0.0,0.0,0.0,0.0,202612
31,6,202612,2021,202012,202112,202612-31,0.0,0.2174,1.0914,3.35,0.623312554,0.0,0.0,0.0,0.0,202612
31,5,202612,2022,202112,202212,202612-31,0.0,0.1942,1.0914,3.35,0.623312554,0.0,0.0,0.0,0.0,202612
31,4,202612,2023,202212,202312,202612-31,0.0,0.2027999999999999,1.0914,3.35,0.623312554,0.0,0.0,0.0,0.0,202612
31,3,202612,2024,202312,202412,202612-31,0.0,0.2170999999999999,1.0914,3.35,0.623312554,0.0,0.0,0.0,0.0,202612
31,2,202612,2025,202412,202512,202612-31,0.0,0.6317999999999999,1.0914,3.35,0.623312554,0.0,0.0,0.0,0.0,202612
31,1,202612,2026,202512,202612,202612-31,0.0,0.9826,1.0914,3.35,0.623312554,0.0,0.0,0.0,0.0,202612
35,10,202612,2017,201612,201712,202612-35,0.0,0.0,0.842882491,1.950169427,0.991118599,0.0,0.0,0.0,0.0,202612
35,9,202612,2018,201712,201812,202612-35,0.0,0.0,0.842882491,1.950169427,0.991118599,0.0,0.0,0.0,0.0,202612
35,8,202612,2019,201812,201912,202612-35,0.0,0.0,0.842882491,1.950169427,0.991118599,0.0,0.0,0.0,0.0,202612
35,7,202612,2020,201912,202012,202612-35,0.0,0.0,0.842882491,1.950169427,0.991118599,0.0,0.0,0.0,0.0,202612
35,6,202612,2021,202012,202112,202612-35,0.0,0.0,0.842882491,1.950169427,0.991118599,0.0,0.0,0.0,0.0,202612
35,5,202612,2022,202112,202212,202612-35,0.0,0.0,0.842882491,1.950169427,0.991118599,0.0,0.0,0.0,0.0,202612
35,4,202612,2023,202212,202312,202612-35,0.0,-0.0002999999999999,0.842882491,1.950169427,0.991118599,-0.0,-0.0,-0.0,-0.0,202612
35,3,202612,2024,202312,202412,202612-35,0.0,0.0127,0.842882491,1.950169427,0.991118599,0.0,0.0,0.0,0.0,202612
35,2,202612,2025,202412,202512,202612-35,0.0,0.0359,0.842882491,1.950169427,0.991118599,0.0,0.0,0.0,0.0,202612
35,1,202612,2026,202512,202612,202612-35,0.0,0.8267,0.842882491,1.950169427,0.991118599,0.0,0.0,0.0,0.0,202612
40,10,202612,2017,201612,201712,202612-40,0.0,0.0,0.6297,1.46,0.66622296,0.0,0.0,0.0,0.0,202612
40,9,202612,2018,201712,201812,202612-40,0.0,0.0060999999999999,0.6297,1.46,0.66622296,0.0,0.0,0.0,0.0,202612
40,8,202612,2019,201812,201912,202612-40,0.0,0.0110999999999999,0.6297,1.46,0.66622296,0.0,0.0,0.0,0.0,202612
40,7,202612,2020,201912,202012,202612-40,0.0,0.0261,0.6297,1.46,0.66622296,0.0,0.0,0.0,0.0,202612
40,6,202612,2021,202012,202112,202612-40,0.0,0.0482,0.6297,1.46,0.66622296,0.0,0.0,0.0,0.0,202612
40,5,202612,2022,202112,202212,202612-40,0.0,0.0703,0.6297,1.46,0.66622296,0.0,0.0,0.0,0.0,202612
40,4,202612,2023,202212,202312,202612-40,0.0,0.1051999999999999,0.6297,1.46,0.66622296,0.0,0.0,0.0,0.0,202612
40,3,202612,2024,202312,202412,202612-40,0.0,0.3455,0.6297,1.46,0.66622296,0.0,0.0,0.0,0.0,202612
40,2,202612,2025,202412,202512,202612-40,0.0,0.7094,0.6297,1.46,0.66622296,0.0,0.0,0.0,0.0,202612
40,1,202612,2026,202512,202612,202612-40,0.0,0.9284,0.6297,1.46,0.66622296,0.0,0.0,0.0,0.0,202612
50,10,202612,2017,201612,201712,202612-50,0.0,0.0,1.0121,4.06,0.858942649,0.0,0.0,0.0,0.0,202612
50,9,202612,2018,201712,201812,202612-50,0.0,0.004,1.0121,4.06,0.858942649,0.0,0.0,0.0,0.0,202612
50,8,202612,2019,201812,201912,202612-50,0.0,0.014,1.0121,4.06,0.858942649,0.0,0.0,0.0,0.0,202612
50,7,202612,2020,201912,202012,202612-50,0.0,0.024,1.0121,4.06,0.858942649,0.0,0.0,0.0,0.0,202612
50,6,202612,2021,202012,202112,202612-50,0.0,0.0639999999999999,1.0121,4.06,0.858942649,0.0,0.0,0.0,0.0,202612
50,5,202612,2022,202112,202212,202612-50,0.0,0.0994,1.0121,4.06,0.858942649,0.0,0.0,0.0,0.0,202612
50,4,202612,2023,202212,202312,202612-50,0.0,0.1569,1.0121,4.06,0.858942649,0.0,0.0,0.0,0.0,202612
50,3,202612,2024,202312,202412,202612-50,0.0,0.3511999999999999,1.0121,4.06,0.858942649,0.0,0.0,0.0,0.0,202612
50,2,202612,2025,202412,202512,202612-50,0.0,0.5897,1.0121,4.06,0.858942649,0.0,0.0,0.0,0.0,202612
50,1,202612,2026,202512,202612,202612-50,0.0,0.9234,1.0121,4.06,0.858942649,0.0,0.0,0.0,0.0,202612
60,10,202612,2017,201612,201712,202612-60,0.0,0.0,0.498619114,0.829984626,0.766252133,0.0,0.0,0.0,0.0,202612
60,9,202612,2018,201712,201812,202612-60,0.0,0.0,0.498619114,0.829984626,0.766252133,0.0,0.0,0.0,0.0,202612
60,8,202612,2019,201812,201912,202612-60,0.0,0.0,0.498619114,0.829984626,0.766252133,0.0,0.0,0.0,0.0,202612
60,7,202612,2020,201912,202012,202612-60,0.0,0.0070999999999999,0.498619114,0.829984626,0.766252133,0.0,0.0,0.0,0.0,202612
60,6,202612,2021,202012,202112,202612-60,0.0,0.0058,0.498619114,0.829984626,0.766252133,0.0,0.0,0.0,0.0,202612
60,5,202612,2022,202112,202212,202612-60,0.0,0.0274999999999999,0.498619114,0.829984626,0.766252133,0.0,0.0,0.0,0.0,202612
60,4,202612,2023,202212,202312,202612-60,0.0,0.0766999999999999,0.498619114,0.829984626,0.766252133,0.0,0.0,0.0,0.0,202612
60,3,202612,2024,202312,202412,202612-60,0.0,0.2478,0.498619114,0.829984626,0.766252133,0.0,0.0,0.0,0.0,202612
60,2,202612,2025,202412,202512,202612-60,0.0,0.5913999999999999,0.498619114,0.829984626,0.766252133,0.0,0.0,0.0,0.0,202612
60,1,202612,2026,202512,202612,202612-60,0.0,0.9053,0.498619114,0.829984626,0.766252133,0.0,0.0,0.0,0.0,202612
80,10,202612,2017,201612,201712,202612-80,0.0,0.0,1.547637024,3.374227956,0.916708906,0.0,0.0,0.0,0.0,202612
80,9,202612,2018,201712,201812,202612-80,0.0,0.0,1.547637024,3.374227956,0.916708906,0.0,0.0,0.0,0.0,202612
80,8,202612,2019,201812,201912,202612-80,0.0,-0.0016,1.547637024,3.374227956,0.916708906,-0.0,-0.0,-0.0,-0.0,202612
80,7,202612,2020,201912,202012,202612-80,0.0,-0.0015,1.547637024,3.374227956,0.916708906,-0.0,-0.0,-0.0,-0.0,202612
80,6,202612,2021,202012,202112,202612-80,0.0,-0.0004999999999999,1.547637024,3.374227956,0.916708906,-0.0,-0.0,-0.0,-0.0,202612
80,5,202612,2022,202112,202212,202612-80,0.0,0.017,1.547637024,3.374227956,0.916708906,0.0,0.0,0.0,0.0,202612
80,4,202612,2023,202212,202312,202612-80,0.0,0.0477999999999999,1.547637024,3.374227956,0.916708906,0.0,0.0,0.0,0.0,202612
80,3,202612,2024,202312,202412,202612-80,0.0,0.0993,1.547637024,3.374227956,0.916708906,0.0,0.0,0.0,0.0,202612
80,2,202612,2025,202412,202512,202612-80,0.0,0.2689,1.547637024,3.374227956,0.916708906,0.0,0.0,0.0,0.0,202612
80,1,202612,2026,202512,202612,202612-80,0.0,0.921,1.547637024,3.374227956,0.916708906,0.0,0.0,0.0,0.0,202612
90,10,202612,2017,201612,201712,202612-90,0.0,0.0,0.726608406,1.283184594,0.882909806,0.0,0.0,0.0,0.0,202612
90,9,202612,2018,201712,201812,202612-90,0.0,0.030821851,0.726608406,1.283184594,0.882909806,0.0,0.0,0.0,0.0,202612
90,8,202612,2019,201812,201912,202612-90,0.0,0.0400757579999999,0.726608406,1.283184594,0.882909806,0.0,0.0,0.0,0.0,202612
90,7,202612,2020,201912,202012,202612-90,0.0,0.0513255719999999,0.726608406,1.283184594,0.882909806,0.0,0.0,0.0,0.0,202612
90,6,202612,2021,202012,202112,202612-90,0.0,0.13670837,0.726608406,1.283184594,0.882909806,0.0,0.0,0.0,0.0,202612
90,5,202612,2022,202112,202212,202612-90,0.0,0.1582428219999999,0.726608406,1.283184594,0.882909806,0.0,0.0,0.0,0.0,202612
90,4,202612,2023,202212,202312,202612-90,0.0,0.183794566,0.726608406,1.283184594,0.882909806,0.0,0.0,0.0,0.0,202612
90,3,202612,2024,202312,202412,202612-90,0.0,0.262681465,0.726608406,1.283184594,0.882909806,0.0,0.0,0.0,0.0,202612
90,2,202612,2025,202412,202512,202612-90,0.0,0.536123672,0.726608406,1.283184594,0.882909806,0.0,0.0,0.0,0.0,202612
90,1,202612,2026,202512,202612,202612-90,0.0,0.902332633,0.726608406,1.283184594,0.882909806,0.0,0.0,0.0,0.0,202612
110,10,202612,2017,201612,201712,202612-110,0.0,0.0,0.6996,1.53,0.834436992,0.0,0.0,0.0,0.0,202612
110,9,202612,2018,201712,201812,202612-110,0.0,0.0,0.6996,1.53,0.834436992,0.0,0.0,0.0,0.0,202612
110,8,202612,2019,201812,201912,202612-110,0.0,0.0,0.6996,1.53,0.834436992,0.0,0.0,0.0,0.0,202612
110,7,202612,2020,201912,202012,202612-110,0.0,0.009,0.6996,1.53,0.834436992,0.0,0.0,0.0,0.0,202612
110,6,202612,2021,202012,202112,202612-110,0.0,0.02,0.6996,1.53,0.834436992,0.0,0.0,0.0,0.0,202612
110,5,202612,2022,202112,202212,202612-110,0.0,0.0229,0.6996,1.53,0.834436992,0.0,0.0,0.0,0.0,202612
110,4,202612,2023,202212,202312,202612-110,0.0,0.0456999999999999,0.6996,1.53,0.834436992,0.0,0.0,0.0,0.0,202612
110,3,202612,2024,202312,202412,202612-110,0.0,0.1919999999999999,0.6996,1.53,0.834436992,0.0,0.0,0.0,0.0,202612
110,2,202612,2025,202412,202512,202612-110,0.0,0.6271,0.6996,1.53,0.834436992,0.0,0.0,0.0,0.0,202612
110,1,202612,2026,202512,202612,202612-110,0.0,0.9102,0.6996,1.53,0.834436992,0.0,0.0,0.0,0.0,202612
100,5,202612,2022,202112,202212,202612-100,0.0,0.0,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202612
100,4,202612,2023,202212,202312,202612-100,0.0,0.3648,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202612
100,3,202612,2024,202312,202412,202612-100,0.0,0.6938,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202612
100,2,202612,2025,202412,202512,202612-100,0.0,0.863,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202612
100,1,202612,2026,202512,202612,202612-100,0.0,0.9343,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202612
39,5,202612,2022,202112,202212,202612-39,0.0,0.0,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202612
39,4,202612,2023,202212,202312,202612-39,0.0,0.9718,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202612
39,3,202612,2024,202312,202412,202612-39,0.0,0.9982,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202612
39,2,202612,2025,202412,202512,202612-39,0.0,0.9998,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202612
39,1,202612,2026,202512,202612,202612-39,0.0,0.9998,0.1063,0.2238,0.99549817,0.0,0.0,0.0,0.0,202612
