fecha,local,visitante,gl,gv,fase
2023-08-28,Pachuca,Atlético San Luis,0,2,regular
2023-08-30,Toluca,Monterrey,1,0,regular
2023-08-30,Querétaro,Atlas,1,2,regular
2023-08-30,Tigres,Santos,3,2,regular
2023-09-01,Juárez,Mazatlán,3,1,regular
2023-09-01,Puebla,Tijuana,3,0,regular
2023-09-02,León,Necaxa,1,1,regular
2023-09-02,Santos,Pumas,2,1,regular
2023-09-02,Tigres,Querétaro,5,0,regular
2023-09-02,Cruz Azul,América,2,3,regular
2023-09-03,Toluca,Pachuca,5,0,regular
2023-09-03,Chivas,Monterrey,1,2,regular
2023-09-03,Atlético San Luis,Atlas,2,0,regular
2023-09-15,Mazatlán,Cruz Azul,2,2,regular
2023-09-15,Tijuana,Toluca,2,1,regular
2023-09-16,Necaxa,Juárez,1,1,regular
2023-09-16,Monterrey,León,3,1,regular
2023-09-16,América,Chivas,4,0,regular
2023-09-17,Pumas,Atlético San Luis,3,2,regular
2023-09-17,Querétaro,Puebla,1,1,regular
2023-09-17,Atlas,Tigres,2,0,regular
2023-09-18,Pachuca,Santos,3,2,regular
2023-09-20,Querétaro,América,1,2,regular
2023-09-22,Atlético San Luis,Mazatlán,3,2,regular
2023-09-22,Juárez,Atlas,1,2,regular
2023-09-22,Puebla,Pumas,0,2,regular
2023-09-23,Chivas,Pachuca,0,0,regular
2023-09-23,León,Tijuana,1,0,regular
2023-09-23,Tigres,Monterrey,3,0,regular
2023-09-24,Toluca,América,1,1,regular
2023-09-24,Cruz Azul,Querétaro,1,3,regular
2023-09-24,Santos,Necaxa,2,5,regular
2023-09-26,Chivas,Mazatlán,1,3,regular
2023-09-28,Atlas,Puebla,2,3,regular
2023-09-29,Querétaro,León,1,1,regular
2023-09-29,Atlético San Luis,Cruz Azul,1,2,regular
2023-09-29,Tijuana,Juárez,5,1,regular
2023-09-30,Pachuca,Necaxa,1,1,regular
2023-09-30,América,Pumas,1,0,regular
2023-09-30,Mazatlán,Tigres,2,3,regular
2023-10-01,Toluca,Chivas,1,1,regular
2023-10-03,Puebla,Monterrey,1,1,regular
2023-10-03,América,Pachuca,4,0,regular
2023-10-04,Necaxa,Cruz Azul,1,3,regular
2023-10-04,Pumas,Querétaro,4,0,regular
2023-10-04,Tigres,Toluca,2,2,regular
2023-10-04,Santos,Tijuana,2,1,regular
2023-10-06,Mazatlán,América,1,2,regular
2023-10-07,Monterrey,Juárez,3,1,regular
2023-10-07,Chivas,Atlas,4,1,regular
2023-10-07,Pachuca,Tigres,1,1,regular
2023-10-07,Cruz Azul,Pumas,1,4,regular
2023-10-08,Toluca,Querétaro,3,1,regular
2023-10-08,Necaxa,Puebla,1,2,regular
2023-10-08,Santos,León,0,2,regular
2023-10-08,Tijuana,Atlético San Luis,2,1,regular
2023-10-20,Atlas,Mazatlán,1,3,regular
2023-10-20,Juárez,Pachuca,0,1,regular
2023-10-20,Puebla,Chivas,0,2,regular
2023-10-21,León,Toluca,1,0,regular
2023-10-21,América,Santos,4,3,regular
2023-10-21,Querétaro,Tijuana,1,0,regular
2023-10-21,Tigres,Cruz Azul,2,1,regular
2023-10-22,Pumas,Monterrey,0,1,regular
2023-10-22,Atlético San Luis,Necaxa,4,0,regular
2023-10-24,León,Atlas,1,1,regular
2023-10-25,Monterrey,Tijuana,3,1,regular
2023-10-25,Juárez,Atlético San Luis,3,2,regular
2023-10-27,Necaxa,Pumas,1,0,regular
2023-10-27,Mazatlán,Querétaro,3,0,regular
2023-10-28,Cruz Azul,León,1,0,regular
2023-10-28,Pachuca,Puebla,1,1,regular
2023-10-28,Chivas,Tigres,0,4,regular
2023-10-28,Monterrey,América,0,3,regular
2023-10-29,Toluca,Atlético San Luis,3,1,regular
2023-10-29,Santos,Juárez,5,1,regular
2023-10-29,Tijuana,Atlas,2,0,regular
2023-10-31,Toluca,Puebla,0,1,regular
2023-10-31,Querétaro,Chivas,1,2,regular
2023-10-31,Monterrey,Necaxa,3,0,regular
2023-10-31,León,Pumas,1,1,regular
2023-11-01,Atlas,Pachuca,0,2,regular
2023-11-01,Cruz Azul,Juárez,2,0,regular
2023-11-01,Atlético San Luis,América,0,1,regular
2023-11-01,Mazatlán,Santos,3,1,regular
2023-11-01,Tijuana,Tigres,2,0,regular
2023-11-03,Puebla,León,5,4,regular
2023-11-04,Tigres,Atlético San Luis,2,2,regular
2023-11-04,América,Tijuana,3,0,regular
2023-11-04,Chivas,Cruz Azul,1,0,regular
2023-11-04,Pachuca,Monterrey,0,2,regular
2023-11-05,Pumas,Atlas,3,0,regular
2023-11-05,Necaxa,Mazatlán,4,0,regular
2023-11-05,Santos,Toluca,3,1,regular
2023-11-05,Juárez,Querétaro,0,3,regular
2023-11-08,Monterrey,Santos,3,0,regular
2023-11-10,Atlas,Necaxa,0,0,regular
2023-11-10,Mazatlán,Toluca,1,0,regular
2023-11-10,Tijuana,Pachuca,2,3,regular
2023-11-11,Atlético San Luis,Santos,0,2,regular
2023-11-11,Querétaro,Monterrey,0,0,regular
2023-11-11,Pumas,Chivas,1,0,regular
2023-11-11,Tigres,América,0,0,regular
2023-11-12,Cruz Azul,Puebla,1,2,regular
2023-11-12,León,Juárez,2,1,regular
2023-11-23,Atlético San Luis,León,3,2,liguilla
2023-11-23,Santos,Mazatlán,2,1,liguilla
2023-11-26,León,Santos,3,2,liguilla
2023-11-29,León,América,2,2,liguilla
2023-11-29,Atlético San Luis,Monterrey,1,0,liguilla
2023-11-30,Puebla,Tigres,2,2,liguilla
2023-11-30,Chivas,Pumas,1,0,liguilla
2023-12-02,América,León,2,0,liguilla
2023-12-02,Monterrey,Atlético San Luis,1,1,liguilla
2023-12-03,Pumas,Chivas,3,0,liguilla
2023-12-03,Tigres,Puebla,3,0,liguilla
2023-12-06,Atlético San Luis,América,0,5,liguilla
2023-12-07,Pumas,Tigres,0,1,liguilla
2023-12-09,América,Atlético San Luis,0,2,liguilla
2023-12-10,Tigres,Pumas,1,1,liguilla
2023-12-14,Tigres,América,1,1,liguilla
2023-12-17,América,Tigres,3,0,liguilla
2024-01-12,Querétaro,Toluca,2,2,regular
2024-01-12,Mazatlán,Atlético San Luis,0,1,regular
2024-01-13,Cruz Azul,Pachuca,0,1,regular
2024-01-13,Chivas,Santos,1,1,regular
2024-01-13,Monterrey,Puebla,2,0,regular
2024-01-13,Tijuana,América,0,2,regular
2024-01-14,Pumas,Juárez,1,0,regular
2024-01-14,Necaxa,Atlas,2,1,regular
2024-01-17,León,Tigres,1,2,regular
2024-01-19,Puebla,Necaxa,1,2,regular
2024-01-19,Atlético San Luis,Pumas,3,1,regular
2024-01-19,Juárez,Cruz Azul,0,0,regular
2024-01-20,Toluca,Mazatlán,4,1,regular
2024-01-20,América,Querétaro,2,0,regular
2024-01-20,Atlas,Tijuana,0,0,regular
2024-01-21,Tigres,Chivas,1,0,regular
2024-01-21,Santos,Monterrey,0,2,regular
2024-01-24,Atlético San Luis,Tigres,1,2,regular
2024-01-24,Monterrey,Querétaro,1,1,regular
2024-01-24,Juárez,América,0,2,regular
2024-01-26,Puebla,Toluca,1,1,regular
2024-01-26,Tijuana,Chivas,1,1,regular
2024-01-27,Cruz Azul,Mazatlán,2,1,regular
2024-01-27,León,Santos,3,2,regular
2024-01-27,Monterrey,Atlético San Luis,3,1,regular
2024-01-27,Necaxa,América,0,0,regular
2024-01-28,Pumas,Pachuca,3,1,regular
2024-01-28,Atlas,Juárez,2,1,regular
2024-01-28,Querétaro,Tigres,1,1,regular
2024-01-30,Cruz Azul,Tijuana,1,0,regular
2024-01-30,Mazatlán,León,2,2,regular
2024-01-30,Santos,Puebla,3,0,regular
2024-01-30,Chivas,Toluca,3,2,regular
2024-01-31,Pachuca,Atlas,4,3,regular
2024-01-31,Pumas,Necaxa,2,2,regular
2024-02-02,Querétaro,Cruz Azul,1,3,regular
2024-02-02,Puebla,Mazatlán,3,2,regular
2024-02-03,Toluca,León,4,1,regular
2024-02-03,Juárez,Necaxa,2,2,regular
2024-02-03,Tigres,Pumas,2,2,regular
2024-02-03,Pachuca,Tijuana,3,2,regular
2024-02-03,América,Monterrey,1,1,regular
2024-02-04,Atlas,Santos,3,0,regular
2024-02-04,Atlético San Luis,Chivas,0,2,regular
2024-02-07,Pachuca,León,3,2,regular
2024-02-09,Mazatlán,Atlas,2,0,regular
2024-02-09,Tijuana,Querétaro,1,1,regular
2024-02-10,Necaxa,Toluca,3,3,regular
2024-02-10,Chivas,Juárez,2,1,regular
2024-02-10,León,América,0,1,regular
2024-02-10,Cruz Azul,Atlético San Luis,3,0,regular
2024-02-10,Monterrey,Pachuca,3,2,regular
2024-02-10,Santos,Tigres,0,3,regular
2024-02-11,Pumas,Puebla,3,0,regular
2024-02-14,Atlas,Pumas,0,0,regular
2024-02-16,Querétaro,Necaxa,1,1,regular
2024-02-16,Mazatlán,Chivas,2,2,regular
2024-02-17,Atlético San Luis,Tijuana,3,3,regular
2024-02-17,Pachuca,América,2,1,regular
2024-02-17,Cruz Azul,Tigres,1,0,regular
2024-02-18,Atlas,León,0,1,regular
2024-02-18,Pumas,Santos,3,0,regular
2024-02-18,Monterrey,Toluca,0,0,regular
2024-02-20,Puebla,Pachuca,1,4,regular
2024-02-20,Necaxa,Chivas,1,0,regular
2024-02-21,Toluca,Santos,1,0,regular
2024-02-21,León,Cruz Azul,2,3,regular
2024-02-21,América,Mazatlán,2,2,regular
2024-02-23,Puebla,Querétaro,0,2,regular
2024-02-23,Necaxa,Pachuca,1,1,regular
2024-02-23,Juárez,Monterrey,0,3,regular
2024-02-24,León,Atlético San Luis,1,0,regular
2024-02-24,Tigres,Atlas,1,1,regular
2024-02-24,Chivas,Pumas,3,1,regular
2024-02-24,América,Cruz Azul,1,0,regular
2024-02-25,Toluca,Tijuana,2,0,regular
2024-02-25,Santos,Mazatlán,1,0,regular
2024-02-27,Querétaro,Atlético San Luis,4,1,regular
2024-02-28,Tigres,Juárez,1,0,regular
2024-02-28,Tijuana,Monterrey,1,1,regular
2024-03-01,Querétaro,Santos,0,1,regular
2024-03-01,Atlético San Luis,Puebla,4,0,regular
2024-03-01,Mazatlán,Necaxa,2,1,regular
2024-03-02,Toluca,Tigres,2,1,regular
2024-03-02,Pachuca,Juárez,3,2,regular
2024-03-02,Cruz Azul,Chivas,3,0,regular
2024-03-02,Atlas,América,1,5,regular
2024-03-03,Monterrey,Pumas,3,0,regular
2024-03-03,Tijuana,León,1,1,regular
2024-03-08,Puebla,Atlas,2,2,regular
2024-03-08,Necaxa,Atlético San Luis,3,1,regular
2024-03-08,Juárez,Toluca,1,1,regular
2024-03-09,Chivas,León,1,2,regular
2024-03-09,Pachuca,Querétaro,1,2,regular
2024-03-09,Santos,Cruz Azul,3,0,regular
2024-03-09,América,Tigres,2,0,regular
2024-03-10,Pumas,Tijuana,3,3,regular
2024-03-10,Monterrey,Mazatlán,2,1,regular
2024-03-15,Querétaro,Juárez,1,0,regular
2024-03-15,Tijuana,Santos,2,2,regular
2024-03-16,Cruz Azul,Necaxa,1,2,regular
2024-03-16,León,Puebla,2,1,regular
2024-03-16,Tigres,Mazatlán,5,1,regular
2024-03-16,Chivas,América,0,0,regular
2024-03-17,Atlas,Monterrey,1,2,regular
2024-03-17,Toluca,Pumas,3,0,regular
2024-03-17,Atlético San Luis,Pachuca,2,1,regular
2024-03-23,Juárez,Puebla,4,3,regular
2024-03-29,Puebla,Tigres,2,3,regular
2024-03-29,América,Atlético San Luis,2,1,regular
2024-03-29,Mazatlán,Tijuana,2,0,regular
2024-03-30,Pachuca,Toluca,2,3,regular
2024-03-30,Monterrey,Chivas,0,2,regular
2024-03-30,Pumas,Cruz Azul,0,0,regular
2024-03-31,Atlas,Querétaro,2,3,regular
2024-03-31,Necaxa,León,1,2,regular
2024-03-31,Juárez,Santos,2,1,regular
2024-04-05,Mazatlán,Pumas,0,4,regular
2024-04-05,Tijuana,Necaxa,2,3,regular
2024-04-06,León,Querétaro,0,2,regular
2024-04-06,Tigres,Pachuca,0,3,regular
2024-04-06,Chivas,Puebla,3,2,regular
2024-04-06,Cruz Azul,Monterrey,2,1,regular
2024-04-06,Santos,América,1,1,regular
2024-04-07,Toluca,Atlas,4,1,regular
2024-04-08,Atlético San Luis,Juárez,2,3,regular
2024-04-12,Querétaro,Mazatlán,0,2,regular
2024-04-12,Necaxa,Santos,2,0,regular
2024-04-12,Puebla,Cruz Azul,0,1,regular
2024-04-13,Pachuca,Chivas,0,1,regular
2024-04-13,América,Toluca,5,1,regular
2024-04-13,Monterrey,Tigres,3,3,regular
2024-04-14,Atlas,Atlético San Luis,2,1,regular
2024-04-14,Pumas,León,1,0,regular
2024-04-14,Juárez,Tijuana,0,1,regular
2024-04-19,Mazatlán,Juárez,0,2,regular
2024-04-19,Atlético San Luis,Toluca,1,5,regular
2024-04-19,Tijuana,Puebla,3,1,regular
2024-04-20,León,Monterrey,2,0,regular
2024-04-20,Tigres,Necaxa,5,2,regular
2024-04-20,Chivas,Querétaro,2,0,regular
2024-04-20,Santos,Pachuca,0,2,regular
2024-04-20,Pumas,América,2,1,regular
2024-04-21,Cruz Azul,Atlas,2,2,regular
2024-04-26,Puebla,América,1,2,regular
2024-04-26,Querétaro,Pumas,1,1,regular
2024-04-27,Juárez,León,1,1,regular
2024-04-27,Tigres,Tijuana,4,1,regular
2024-04-27,Toluca,Cruz Azul,0,1,regular
2024-04-27,Pachuca,Mazatlán,1,1,regular
2024-04-27,Atlas,Chivas,0,1,regular
2024-04-28,Necaxa,Monterrey,2,5,regular
2024-04-28,Santos,Atlético San Luis,0,3,regular
2024-05-02,Necaxa,Querétaro,3,2,liguilla
2024-05-02,Pachuca,Pumas,3,5,liguilla
2024-05-05,Pachuca,Necaxa,2,1,liguilla
2024-05-08,Chivas,Toluca,1,0,liguilla
2024-05-08,Pachuca,América,1,1,liguilla
2024-05-09,Pumas,Cruz Azul,0,2,liguilla
2024-05-09,Tigres,Monterrey,1,2,liguilla
2024-05-11,América,Pachuca,1,1,liguilla
2024-05-11,Toluca,Chivas,0,0,liguilla
2024-05-12,Cruz Azul,Pumas,2,2,liguilla
2024-05-12,Monterrey,Tigres,1,1,liguilla
2024-05-15,Chivas,América,0,0,liguilla
2024-05-16,Monterrey,Cruz Azul,0,1,liguilla
2024-05-18,América,Chivas,1,0,liguilla
2024-05-19,Cruz Azul,Monterrey,1,2,liguilla
2024-05-23,Cruz Azul,América,1,1,liguilla
2024-05-26,América,Cruz Azul,1,0,liguilla
2024-07-05,Puebla,Santos,1,0,regular
2024-07-05,Querétaro,Tijuana,1,2,regular
2024-07-05,Juárez,Atlas,2,2,regular
2024-07-06,Atlético San Luis,América,2,1,regular
2024-07-06,Tigres,Necaxa,1,0,regular
2024-07-06,Chivas,Toluca,0,0,regular
2024-07-06,Cruz Azul,Mazatlán,1,0,regular
2024-07-07,Pumas,León,4,1,regular
2024-07-07,Pachuca,Monterrey,0,1,regular
2024-07-12,América,Querétaro,3,1,regular
2024-07-12,Mazatlán,Atlético San Luis,2,2,regular
2024-07-12,Tijuana,Chivas,4,2,regular
2024-07-12,Atlas,Tigres,1,1,regular
2024-07-13,Necaxa,Puebla,4,1,regular
2024-07-13,León,Pachuca,0,0,regular
2024-07-13,Santos,Pumas,1,1,regular
2024-07-13,Toluca,Juárez,3,2,regular
2024-07-13,Monterrey,Cruz Azul,0,4,regular
2024-07-16,Querétaro,Chivas,0,2,regular
2024-07-16,Atlas,Santos,1,0,regular
2024-07-16,Pachuca,Atlético San Luis,2,0,regular
2024-07-16,Puebla,León,2,2,regular
2024-07-16,Cruz Azul,Tijuana,3,0,regular
2024-07-17,Necaxa,Monterrey,0,1,regular
2024-07-17,Juárez,Pumas,1,2,regular
2024-07-17,Toluca,Mazatlán,3,0,regular
2024-07-17,Tigres,América,1,0,regular
2024-07-19,Atlético San Luis,Tijuana,1,1,regular
2024-07-19,Puebla,Atlas,1,2,regular
2024-07-20,Chivas,Mazatlán,2,0,regular
2024-07-20,Santos,Tigres,0,3,regular
2024-07-20,Monterrey,Querétaro,2,1,regular
2024-07-20,Cruz Azul,Toluca,1,1,regular
2024-07-20,Juárez,América,1,2,regular
2024-07-21,Pumas,Pachuca,2,0,regular
2024-07-21,León,Necaxa,1,1,regular
2024-08-16,Puebla,Monterrey,1,2,regular
2024-08-18,Tijuana,Santos,3,1,regular
2024-08-18,Atlético San Luis,Querétaro,4,0,regular
2024-08-23,Querétaro,Cruz Azul,0,2,regular
2024-08-23,Mazatlán,Pachuca,3,0,regular
2024-08-23,Tijuana,Monterrey,2,2,regular
2024-08-24,Necaxa,Juárez,3,0,regular
2024-08-24,León,Santos,1,1,regular
2024-08-24,Atlas,Pumas,2,1,regular
2024-08-24,Tigres,Chivas,1,1,regular
2024-08-24,América,Puebla,0,1,regular
2024-08-25,Toluca,Atlético San Luis,2,1,regular
2024-08-30,Atlético San Luis,Atlas,2,1,regular
2024-08-30,Mazatlán,Puebla,1,1,regular
2024-08-30,Tijuana,León,2,1,regular
2024-08-31,Pachuca,Querétaro,1,1,regular
2024-08-31,Chivas,Juárez,5,0,regular
2024-08-31,Monterrey,Toluca,1,2,regular
2024-08-31,Cruz Azul,América,4,1,regular
2024-09-01,Pumas,Tigres,1,3,regular
2024-09-01,Santos,Necaxa,3,2,regular
2024-09-13,Puebla,Querétaro,2,1,regular
2024-09-13,Atlas,Pachuca,2,0,regular
2024-09-13,Juárez,Mazatlán,1,0,regular
2024-09-13,Tigres,Atlético San Luis,1,0,regular
2024-09-13,Necaxa,Pumas,2,0,regular
2024-09-14,Toluca,Tijuana,4,0,regular
2024-09-14,América,Chivas,1,0,regular
2024-09-14,León,Cruz Azul,1,2,regular
2024-09-14,Santos,Monterrey,0,2,regular
2024-09-17,Atlético San Luis,Cruz Azul,3,1,regular
2024-09-17,Pachuca,Toluca,2,2,regular
2024-09-17,América,Atlas,3,0,regular
2024-09-17,Pumas,Puebla,1,0,regular
2024-09-17,Querétaro,Tigres,1,0,regular
2024-09-18,Chivas,León,2,0,regular
2024-09-18,Mazatlán,Necaxa,0,0,regular
2024-09-18,Monterrey,Juárez,3,2,regular
2024-09-20,Atlas,Querétaro,0,1,regular
2024-09-20,Puebla,Pachuca,2,3,regular
2024-09-21,León,Atlético San Luis,1,0,regular
2024-09-21,Necaxa,América,1,1,regular
2024-09-21,Monterrey,Mazatlán,0,0,regular
2024-09-21,Cruz Azul,Chivas,1,0,regular
2024-09-22,Pumas,Tijuana,1,0,regular
2024-09-22,Santos,Toluca,2,0,regular
2024-09-22,Juárez,Tigres,0,1,regular
2024-09-27,Puebla,Juárez,2,3,regular
2024-09-27,Querétaro,Necaxa,0,0,regular
2024-09-27,Tigres,León,2,2,regular
2024-09-27,Tijuana,Mazatlán,1,0,regular
2024-09-28,Toluca,Atlas,4,1,regular
2024-09-28,Pachuca,Cruz Azul,2,4,regular
2024-09-28,Chivas,Monterrey,1,1,regular
2024-09-28,Atlético San Luis,Santos,3,1,regular
2024-09-29,América,Pumas,0,1,regular
2024-10-04,Mazatlán,Querétaro,2,2,regular
2024-10-04,Tijuana,Pachuca,2,1,regular
2024-10-05,Tigres,Puebla,1,0,regular
2024-10-05,Atlético San Luis,Monterrey,1,0,regular
2024-10-05,Cruz Azul,Necaxa,3,0,regular
2024-10-05,Toluca,Pumas,1,1,regular
2024-10-05,Chivas,Atlas,2,3,regular
2024-10-05,León,América,1,1,regular
2024-10-06,Santos,Juárez,0,2,regular
2024-10-18,Atlas,Mazatlán,0,0,regular
2024-10-18,Querétaro,Toluca,0,1,regular
2024-10-18,Puebla,Cruz Azul,1,2,regular
2024-10-18,Necaxa,Tijuana,1,2,regular
2024-10-19,Pachuca,Chivas,0,2,regular
2024-10-19,América,Santos,3,0,regular
2024-10-19,Juárez,León,2,3,regular
2024-10-19,Monterrey,Tigres,4,2,regular
2024-10-20,Pumas,Atlético San Luis,3,0,regular
2024-10-22,Santos,Pachuca,1,1,regular
2024-10-22,Chivas,Necaxa,3,2,regular
2024-10-22,Toluca,Puebla,5,0,regular
2024-10-22,Mazatlán,Tigres,2,0,regular
2024-10-23,Cruz Azul,Juárez,4,0,regular
2024-10-23,Monterrey,Pumas,0,0,regular
2024-10-23,León,Atlas,0,0,regular
2024-10-23,Tijuana,América,2,2,regular
2024-10-25,Santos,Mazatlán,0,0,regular
2024-10-25,Puebla,Chivas,1,0,regular
2024-10-26,León,Querétaro,4,0,regular
2024-10-26,Pumas,Cruz Azul,0,2,regular
2024-10-26,Tigres,Pachuca,2,1,regular
2024-10-26,Atlas,Tijuana,0,0,regular
2024-10-27,Necaxa,Toluca,1,3,regular
2024-10-27,Juárez,Atlético San Luis,2,4,regular
2024-10-27,América,Monterrey,2,1,regular
2024-11-01,Querétaro,Juárez,1,2,regular
2024-11-01,Mazatlán,América,0,5,regular
2024-11-01,Tijuana,Tigres,0,3,regular
2024-11-02,Atlético San Luis,Puebla,2,0,regular
2024-11-02,Toluca,León,2,2,regular
2024-11-02,Chivas,Pumas,0,0,regular
2024-11-02,Monterrey,Atlas,4,0,regular
2024-11-02,Pachuca,Necaxa,6,2,regular
2024-11-02,Cruz Azul,Santos,2,0,regular
2024-11-05,León,Mazatlán,0,0,regular
2024-11-05,Santos,Chivas,0,2,regular
2024-11-05,Pumas,Querétaro,2,0,regular
2024-11-06,Tigres,Toluca,2,1,regular
2024-11-06,Necaxa,Atlético San Luis,1,1,regular
2024-11-06,América,Pachuca,2,1,regular
2024-11-06,Atlas,Cruz Azul,2,2,regular
2024-11-06,Juárez,Tijuana,1,1,regular
2024-11-08,Querétaro,Santos,3,2,regular
2024-11-08,Mazatlán,Pumas,0,1,regular
2024-11-09,Chivas,Atlético San Luis,0,1,regular
2024-11-09,Pachuca,Juárez,0,1,regular
2024-11-09,Toluca,América,4,0,regular
2024-11-09,Cruz Azul,Tigres,1,1,regular
2024-11-10,Necaxa,Atlas,0,0,regular
2024-11-10,Monterrey,León,2,1,regular
2024-11-10,Tijuana,Puebla,2,1,regular
2024-11-21,Chivas,Atlas,1,2,liguilla
2024-11-21,Tijuana,América,2,3,liguilla
2024-11-24,Tijuana,Atlas,3,0,liguilla
2024-11-27,América,Toluca,2,0,liguilla
2024-11-27,Tijuana,Cruz Azul,3,0,liguilla
2024-11-28,Atlético San Luis,Tigres,3,0,liguilla
2024-11-28,Monterrey,Pumas,1,0,liguilla
2024-11-30,Toluca,América,0,2,liguilla
2024-11-30,Cruz Azul,Tijuana,3,0,liguilla
2024-12-01,Pumas,Monterrey,3,5,liguilla
2024-12-01,Tigres,Atlético San Luis,0,0,liguilla
2024-12-04,Atlético San Luis,Monterrey,2,1,liguilla
2024-12-05,América,Cruz Azul,0,0,liguilla
2024-12-07,Monterrey,Atlético San Luis,5,1,liguilla
2024-12-08,Cruz Azul,América,3,4,liguilla
2024-12-12,América,Monterrey,2,1,liguilla
2024-12-15,Monterrey,América,1,1,liguilla
2025-01-10,Querétaro,América,0,1,regular
2025-01-10,Tijuana,Toluca,2,4,regular
2025-01-10,Mazatlán,Juárez,1,1,regular
2025-01-11,Atlético San Luis,Tigres,1,3,regular
2025-01-11,Chivas,Santos,1,0,regular
2025-01-11,Cruz Azul,Atlas,1,1,regular
2025-01-12,Pumas,Necaxa,2,1,regular
2025-01-12,Monterrey,Puebla,1,1,regular
2025-01-16,América,Tijuana,1,1,regular
2025-01-17,Puebla,Atlético San Luis,1,2,regular
2025-01-17,Tigres,Mazatlán,2,1,regular
2025-01-17,Necaxa,Chivas,3,2,regular
2025-01-18,Juárez,Cruz Azul,1,0,regular
2025-01-18,Toluca,Monterrey,1,1,regular
2025-01-18,Atlas,León,1,2,regular
2025-01-19,Querétaro,Pumas,3,2,regular
2025-01-20,Pachuca,Santos,2,1,regular
2025-01-24,Atlético San Luis,Necaxa,0,3,regular
2025-01-24,Tijuana,Querétaro,2,1,regular
2025-01-24,Mazatlán,Toluca,2,1,regular
2025-01-25,León,Juárez,1,0,regular
2025-01-25,Cruz Azul,Puebla,1,1,regular
2025-01-25,Santos,América,1,4,regular
2025-01-25,Chivas,Tigres,1,1,regular
2025-01-25,Monterrey,Pachuca,2,3,regular
2025-01-26,Pumas,Atlas,0,0,regular
2025-01-28,América,Atlético San Luis,3,0,regular
2025-01-28,Puebla,Mazatlán,0,1,regular
2025-01-28,León,Chivas,2,1,regular
2025-01-28,Tigres,Tijuana,4,0,regular
2025-01-28,Necaxa,Cruz Azul,1,3,regular
2025-01-29,Atlas,Monterrey,3,3,regular
2025-01-29,Querétaro,Pachuca,0,1,regular
2025-01-29,Juárez,Santos,1,0,regular
2025-01-29,Pumas,Toluca,1,1,regular
2025-01-31,Mazatlán,León,1,2,regular
2025-01-31,Tijuana,Cruz Azul,2,3,regular
2025-02-01,América,Juárez,4,0,regular
2025-02-01,Chivas,Querétaro,1,1,regular
2025-02-01,Pachuca,Atlas,0,0,regular
2025-02-01,Monterrey,Necaxa,1,0,regular
2025-02-01,Toluca,Tigres,1,0,regular
2025-02-02,Santos,Puebla,0,2,regular
2025-02-02,Atlético San Luis,Pumas,2,3,regular
2025-02-05,Pachuca,León,1,2,regular
2025-02-07,Querétaro,Atlético San Luis,1,0,regular
2025-02-07,Necaxa,Santos,3,2,regular
2025-02-07,Puebla,América,1,2,regular
2025-02-08,León,Toluca,3,3,regular
2025-02-08,Tigres,Atlas,2,1,regular
2025-02-08,Juárez,Monterrey,2,1,regular
2025-02-08,Cruz Azul,Pachuca,2,1,regular
2025-02-09,Pumas,Mazatlán,1,0,regular
2025-02-09,Chivas,Tijuana,2,1,regular
2025-02-14,Tijuana,Juárez,1,2,regular
2025-02-14,Mazatlán,Santos,1,1,regular
2025-02-14,América,Necaxa,2,3,regular
2025-02-15,Atlas,Puebla,3,2,regular
2025-02-15,Tigres,Cruz Azul,2,1,regular
2025-02-15,Toluca,Chivas,2,1,regular
2025-02-16,Querétaro,Monterrey,2,4,regular
2025-02-16,Atlético San Luis,León,1,2,regular
2025-02-16,Pachuca,Pumas,2,1,regular
2025-02-18,Atlas,Necaxa,0,4,regular
2025-02-19,América,León,1,1,regular
2025-02-19,Santos,Cruz Azul,0,1,regular
2025-02-21,Necaxa,Mazatlán,3,1,regular
2025-02-21,Puebla,Tijuana,2,0,regular
2025-02-22,Juárez,Toluca,0,4,regular
2025-02-22,León,Tigres,1,0,regular
2025-02-22,Monterrey,Atlético San Luis,3,1,regular
2025-02-22,Chivas,Pachuca,2,1,regular
2025-02-22,Pumas,América,0,2,regular
